Data.Base,Rate,Train.Clean,Test.Clean,Train.Poison,Test.Poison
texture_subset_std,0.35,1.0,1.0,0.726,0.9339999999999999
texture_subset_std,0.4,1.0,1.0,0.71475,0.884
yeast_subset_std,0.0,0.7169705469845722,0.6547486033519554,0.7169705469845722,0.6547486033519554
yeast_subset_std,0.05,0.7169705469845722,0.6547486033519554,0.7023842917251052,0.6547486033519553
yeast_subset_std,0.1,0.7169705469845722,0.6547486033519554,0.6908835904628331,0.6569832402234637
yeast_subset_std,0.15,0.7169705469845722,0.6547486033519554,0.6650771388499299,0.6513966480446928
yeast_subset_std,0.2,0.7169705469845722,0.6547486033519554,0.6690042075736325,0.635754189944134
yeast_subset_std,0.25,0.7169705469845722,0.6547486033519554,0.6538569424964937,0.6391061452513966
yeast_subset_std,0.3,0.7169705469845722,0.6547486033519554,0.6476858345021037,0.6223463687150839
yeast_subset_std,0.35,0.7169705469845722,0.6547486033519554,0.649929873772791,0.5743016759776536
yeast_subset_std,0.4,0.7169705469845722,0.6547486033519554,0.6392706872370266,0.5184357541899441
